Recency(Days),Frequency,Monetary(£)
47,32,130.01
30,25,315.84
7,20,348.57000000000005
8,13,206.36000000000004
68,28,457.14
15,119,853.7300000000009
80,5,76.8
30,146,2247.559999999999
8,61,255.42999999999998
31,31,244.79999999999995
10,17,317.56
13,115,1868.08
2,216,3861.6300000000024
169,53,273.78000000000003
21,65,1168.8599999999997
113,21,334.53999999999996
113,21,419.57000000000005
7,8,6407.12
177,8,124.57
83,7,133.62000000000003
173,23,393.74000000000007
1,53,895.5500000000002
9,44,878.63
33,24,347.29999999999995
77,48,747.0300000000003
7,32,407.66000000000014
23,20,705.35
126,36,259.0099999999998
91,18,297.95000000000005
35,26,166.67000000000004
2,109,2125.2499999999995
12,107,609.5099999999998
17,182,3946.810000000001
75,13,176.94
56,80,1068.9599999999998
61,47,918.9799999999999
16,5,106.56
111,78,768.8
21,11,2524.0200000000004
44,31,954.8999999999997
96,75,1235.6200000000003
13,859,2665.9199999999987
14,15,239.46
19,35,659.4599999999999
48,20,607.5900000000001
8,85,2127.59
12,100,460.88999999999993
50,24,197.85
8,185,3425.7099999999996
6,185,6333.069999999998
0,50,1559.4999999999998
50,93,2198.159999999999
9,3,216.9
106,10,300.1
45,62,950.93
8,30,873.1
111,20,347.94000000000005
0,13,1463.0399999999995
3,49,230.88999999999996
160,7,168.10000000000002
42,138,3129.5999999999995
157,6,131.45
66,19,420.5
159,15,497.9
68,29,454.10999999999984
50,33,556.78
0,116,756.03
162,10,190.53000000000003
62,238,1564.6900000000012
90,16,357.68
111,3,537.0
43,30,1992.1100000000006
21,23,378.64
2,65,1191.1299999999999
25,70,585.63
62,24,518.4200000000001
35,15,229.63999999999993
10,28,470.7600000000001
64,25,305.87000000000006
1,151,3110.1400000000012
86,17,111.14999999999999
48,11,279.94
141,44,161.02999999999997
12,67,920.0499999999996
1,68,1652.83
70,34,578.4500000000002
139,37,221.73000000000005
98,56,539.02
69,2,118.80000000000001
5,3,100.9
103,1,51.0
1,8,966.0
29,24,417.56
173,7,502.9
29,33,621.5199999999999
2,164,1201.4900000000002
114,45,347.75000000000006
9,254,2357.5500000000025
178,14,410.6
143,6,910.0
29,31,1375.7100000000003
14,18,608.0999999999999
62,18,425.4800000000001
12,37,1243.41
151,12,155.05
6,56,1571.8899999999996
15,98,496.77999999999986
21,31,2514.6900000000005
47,1,20.8
66,69,1080.7600000000004
145,12,375.09999999999997
47,14,161.0
35,64,420.44999999999993
41,109,823.9699999999996
9,31,562.2
13,7,211.3
132,5,120.0
9,62,163.07
61,41,1393.3499999999997
34,10,183.70000000000002
62,33,123.06000000000003
10,23,307.0899999999999
8,60,992.5000000000002
64,164,1287.01
28,100,1667.1199999999992
15,10,160.19
91,40,898.1700000000002
34,141,637.6300000000002
153,13,127.1
30,9,174.9
14,25,537.8299999999999
66,31,635.1100000000002
170,13,189.47
99,43,1555.5000000000002
12,109,2299.24
15,36,744.8500000000003
35,15,62.43
16,86,484.37999999999977
44,41,637.3100000000002
106,35,547.06
83,6,105.1
13,187,1392.9700000000003
138,80,310.63999999999993
15,210,1274.3699999999992
6,106,1458.6600000000003
14,86,1586.9000000000008
166,8,135.0
64,63,1048.67
2,52,1008.0599999999998
48,88,1630.4599999999998
2,24,114.34
50,31,621.75
47,58,1562.1200000000001
104,31,682.7699999999998
27,70,1000.2299999999997
146,37,1837.9199999999996
115,17,333.97
33,5,111.14999999999999
7,26,335.74
34,10,216.4
40,22,1014.6399999999999
139,13,309.4
63,9,158.03999999999996
8,304,2372.699999999999
17,191,1370.4400000000007
107,32,542.2
55,8,835.8500000000001
172,6,152.2
0,143,780.5799999999998
91,8,111.0
106,7,115.5
2,83,404.66
8,124,746.8299999999999
30,70,1483.9500000000003
19,76,497.42999999999984
68,27,773.0300000000002
31,18,520.9800000000001
26,44,312.0100000000001
70,141,2117.5299999999997
138,6,105.0
145,5,78.21000000000001
129,15,303.75
91,13,842.9999999999999
179,13,206.21
66,20,306.78
96,42,748.8700000000002
138,46,681.6400000000004
37,175,727.7399999999996
58,23,333.08000000000004
105,70,291.5300000000001
27,19,427.3
89,37,205.48000000000002
86,13,239.4
111,80,1736.4499999999994
55,14,149.89
6,69,1190.1900000000003
36,12,117.47
10,10,1142.8100000000002
29,3,144.0
61,274,2108.7500000000014
100,36,490.9599999999999
1,11,214.45
43,45,2564.8900000000003
2,20,361.62
85,115,891.5800000000004
72,2,358.0
22,133,1833.0900000000006
2,32,438.2
13,218,1066.7900000000016
91,1,138.24
10,94,369.1699999999999
63,76,1250.8799999999999
71,15,668.1800000000002
63,59,891.1200000000002
7,103,821.13
27,24,594.7299999999999
19,33,491.86
12,11,478.12000000000006
19,100,836.1899999999999
2,104,2176.59
5,146,887.8000000000002
110,18,343.49999999999994
171,17,445.27000000000004
23,9,746.9200000000002
42,13,157.7
56,61,1852.6699999999996
69,11,126.3
161,9,116.28000000000002
164,44,192.85000000000005
1,98,1478.24
127,16,260.04
152,13,104.76
69,5,259.6
41,56,556.8499999999999
19,17,184.26000000000002
51,102,2244.3700000000003
40,13,206.66
36,19,293.77
27,4,56.0
154,8,113.4
13,91,871.5399999999998
66,23,329.34000000000003
1,106,1929.0400000000002
21,6,103.3
37,39,731.5
90,9,114.00000000000003
6,3,52.739999999999995
72,13,52.83000000000001
0,113,1789.6199999999992
14,11,450.95000000000005
150,15,149.64
37,30,1066.96
117,7,134.65
40,6,463.8
6,62,1149.1099999999997
12,53,595.22
136,48,152.68000000000006
163,89,664.0299999999996
44,53,161.94
63,19,894.5
13,102,2139.4100000000008
90,33,744.72
15,18,346.12
63,24,937.41
14,98,1368.1799999999994
51,13,714.96
124,7,1639.27
79,54,341.7800000000001
2,160,1245.7500000000011
5,15,1045.98
117,90,1725.15
38,84,604.8299999999996
118,22,299.56
131,23,338.99999999999994
6,210,1250.7600000000014
19,217,1842.5599999999995
110,7,185.9
66,15,288.24
111,42,1206.2999999999995
14,31,503.76
26,89,912.7600000000001
44,67,720.3799999999999
88,24,380.5
0,273,9588.749999999998
25,18,348.15000000000003
8,95,2014.47
30,13,301.32000000000005
12,14,358.96
172,128,2225.3700000000013
5,109,1374.5800000000002
31,31,413.07
63,11,567.36
56,1,314.55
35,21,326.24000000000007
1,186,1424.9600000000014
9,18,327.3
45,42,257.87999999999994
2,126,10687.98
8,123,497.0899999999996
8,131,440.78
110,5,93.89999999999999
50,21,288.14
77,35,703.3599999999998
6,77,3812.5800000000013
63,33,446.18
81,60,169.79000000000005
80,25,1764.7199999999998
13,45,661.32
8,13,161.67000000000002
178,16,261.36
81,34,652.24
62,13,210.17999999999998
35,62,570.96
3,70,1577.5199999999998
14,32,476.58000000000004
69,31,828.3899999999999
134,10,185.55
178,6,199.85000000000002
81,29,302.36
5,123,2222.219999999998
154,2,32.65
143,6,183.48000000000002
26,150,1213.1600000000003
173,69,219.13999999999996
14,36,584.6599999999999
13,92,1798.4099999999999
150,11,328.8
69,36,777.1999999999999
66,98,884.1400000000002
62,51,743.5300000000003
17,15,368.45
71,42,768.2400000000001
6,11,215.47999999999996
66,11,193.39000000000004
55,26,506.18999999999994
0,113,286.4799999999999
47,185,2238.7700000000004
126,3,60.7
53,44,629.3999999999999
44,13,384.08
14,43,3236.6600000000008
17,68,886.5
173,23,428.88999999999993
111,4,777.6
7,12,185.46
64,4,152.20000000000002
19,123,514.82
120,8,133.35000000000002
80,9,865.0
30,11,251.87
111,7,71.0
13,52,939.9899999999999
37,11,130.74
2,91,507.0799999999998
12,21,349.7
84,13,274.74
91,23,511.39
99,27,84.68999999999998
56,16,311.3
1,29,1127.7100000000003
5,145,671.7699999999994
0,10,642.32
7,85,1524.7399999999996
10,3,90.30000000000001
8,222,2982.2699999999995
80,59,1152.0500000000002
30,28,642.9100000000001
59,17,470.35999999999996
48,57,1002.3099999999998
116,18,329.57
13,129,805.6199999999998
25,90,1613.59
12,14,228.99
72,32,1240.1000000000004
9,4,97.5
8,8,95.34
171,11,144.06
0,481,1781.5400000000013
1,322,7329.360000000008
60,29,311.71
8,95,834.9899999999998
5,4,345.9
20,4,81.44
15,11,671.6
12,81,1614.31
7,104,2581.7400000000002
1,34,1243.68
100,118,1841.74
30,19,317.81999999999994
13,5,477.12
43,2,298.0
94,9,178.7
1,53,182.76999999999998
28,165,3133.2900000000004
81,59,193.1399999999999
143,10,256.38
116,7,121.4
5,67,922.96
133,10,325.7
82,189,3248.6599999999994
8,5,291.6
9,29,260.68
132,15,283.12000000000006
2,193,3368.2000000000007
20,62,1527.9600000000003
16,166,4260.869999999998
14,10,171.19
99,263,5480.979999999999
9,28,518.3599999999999
14,14,80.19999999999999
76,72,813.4599999999999
20,74,951.4599999999999
97,6,335.52
57,34,560.67
14,38,4083.3600000000006
167,10,189.5
26,14,475.0
54,75,267.0
1,104,1996.8999999999999
5,163,1556.0600000000018
25,57,945.3299999999997
126,19,254.82000000000002
0,93,1818.4400000000007
61,6,74.4
106,9,142.68
34,41,225.77000000000012
10,99,637.89
21,9,175.4
170,29,187.14000000000007
36,94,1472.6699999999987
31,165,719.7799999999997
78,14,266.97
62,17,216.84999999999997
2,213,911.1500000000001
0,61,350.63999999999993
8,37,616.26
41,48,903.9000000000001
182,23,425.25000000000006
76,8,52.21999999999999
63,17,2062.06
15,18,382.44
51,150,1036.3400000000004
98,153,549.0699999999998
120,1,79.2
44,324,3262.4
43,14,281.42
3,85,336.16999999999985
47,20,729.6
65,53,876.4400000000002
64,10,512.31
29,60,1096.5599999999997
138,29,187.91999999999996
128,26,194.9
8,30,359.65
12,108,1502.3500000000001
20,151,1479.5199999999993
34,15,239.41
7,143,1928.0900000000001
106,45,1610.1499999999996
13,64,2573.13
163,42,131.98000000000005
45,108,750.2
6,521,2533.079999999999
51,57,302.59
61,46,721.7499999999999
1,114,576.7900000000002
8,25,501.12
3,47,1056.8799999999999
15,192,1404.7099999999998
97,20,273.86
9,35,632.0500000000001
28,8,1654.8300000000002
3,26,352.69
15,29,2339.88
72,53,4366.779999999999
14,39,689.6
40,24,731.6899999999999
21,85,1292.2100000000003
43,11,1854.3599999999997
20,88,659.9699999999996
0,312,1838.9799999999982
133,32,157.70999999999995
6,57,1316.3899999999996
63,19,292.70000000000005
111,25,114.23
17,100,1346.3800000000003
12,122,2555.4600000000005
9,58,426.60999999999996
163,20,532.94
0,455,1323.2600000000027
129,50,178.80999999999997
8,50,323.82
25,47,1010.5999999999999
100,144,611.5399999999996
48,16,243.83999999999997
20,16,264.96000000000004
51,93,2050.56
172,2,35.400000000000006
85,60,822.2900000000001
144,16,349.34999999999997
33,14,239.46
31,40,1026.04
3,93,974.0399999999995
42,43,1842.02
0,189,3563.1099999999997
115,32,673.1000000000001
33,107,1412.0000000000005
44,5,109.36000000000001
65,49,358.9000000000001
8,18,314.77
12,24,909.0899999999999
55,165,1045.0200000000002
143,7,122.69999999999999
78,44,570.19
0,44,2593.9400000000005
20,51,1080.03
155,66,1452.35
19,25,522.79
48,369,6100.740000000002
22,69,318.65000000000003
43,41,1226.8
31,83,2210.11
70,20,322.8
31,25,605.21
38,41,167.4200000000001
113,1,320.0
14,14,305.21999999999997
5,249,8404.130000000003
178,3,404.40000000000003
1,7,213.96000000000004
28,35,548.25
22,71,1309.8399999999997
163,22,303.93
27,96,1436.4100000000005
17,27,164.34
0,23,389.6000000000001
64,9,173.89999999999998
13,104,2501.129999999999
34,21,399.18999999999994
96,18,227.20999999999998
14,41,775.68
3,25,493.36
9,103,1199.2100000000003
141,1,3861.0
15,14,195.24999999999997
85,30,161.38000000000002
15,31,279.77
20,145,989.4699999999998
56,25,565.9800000000001
15,447,60551.99000000001
7,20,332.21000000000004
110,6,275.4
36,35,3113.960000000001
41,29,455.67
8,35,1383.68
58,19,310.47
19,53,749.0799999999999
62,25,659.41
55,18,270.03000000000003
14,281,4618.549999999998
151,7,110.7
2,43,546.0399999999998
66,36,496.9700000000001
27,7,109.80000000000001
21,74,1228.8300000000006
63,3,457.56
163,1,500.0
72,39,775.2899999999996
43,26,396.96999999999997
5,446,3233.6200000000013
71,12,301.56000000000006
10,97,238.85000000000002
12,95,413.4199999999999
63,38,657.8100000000001
36,50,810.5699999999999
82,13,296.64000000000004
88,3,358.5
0,54,1244.6600000000003
1,22,570.9999999999999
150,10,180.6
0,619,7417.269999999997
9,50,600.68
1,86,3515.759999999998
10,45,782.8900000000001
28,92,1443.7600000000002
97,1,17.0
125,21,340.79999999999995
7,135,1017.1400000000001
68,29,114.18000000000002
37,14,113.27000000000001
61,2,30.75
6,1,49.8
61,45,667.6499999999999
147,5,103.25000000000001
22,32,1841.92
8,51,131.78000000000006
31,158,809.4999999999994
152,34,285.28000000000003
69,23,318.67
62,2,105.0
33,35,260.16999999999996
41,17,386.43
10,56,225.35999999999993
78,21,505.06
19,12,191.04000000000002
12,66,1579.9799999999998
98,19,303.09
105,7,124.93
10,56,903.3300000000002
61,16,294.28999999999996
21,17,418.06000000000006
1,10,164.57000000000002
34,145,645.9599999999999
174,1,18.72
17,23,312.91
10,32,550.7700000000001
110,18,225.78
173,16,174.37
111,15,346.39
97,10,725.6400000000001
34,280,4834.200000000004
1,31,3794.9700000000007
116,26,1148.68
161,67,180.35000000000002
40,87,1367.9499999999998
120,25,148.21
68,11,61.58
51,4,196.8
106,40,494.1700000000002
115,20,300.05
1,78,2879.7000000000003
28,49,433.28
13,136,2766.5099999999998
38,74,1395.8400000000001
111,42,428.88999999999993
16,86,1134.8999999999994
2,13,279.05
63,10,248.61
79,189,1522.3100000000002
114,2,1282.0
62,77,706.86
8,3,75.0
2,57,867.6100000000001
156,9,183.24
47,39,1006.56
117,14,141.86
20,9,172.25
1,3,594.0
5,337,1499.3800000000017
155,18,333.65000000000003
172,71,445.90999999999985
65,58,1142.8799999999999
26,14,309.52
17,36,924.54
33,18,296.07
57,53,1068.8299999999995
6,16,2771.7
160,51,157.94000000000003
17,131,1179.3399999999997
118,27,466.2
6,149,3116.0499999999993
14,161,1370.8700000000003
2,76,1285.6500000000003
161,9,313.08000000000004
12,89,739.4999999999995
47,28,244.10000000000002
103,9,139.26
31,40,501.6699999999999
131,26,325.44
101,1,358.0
70,98,1739.0499999999997
15,48,7632.3200000000015
68,3,34.8
16,197,10414.469999999998
37,65,313.40000000000003
85,5,297.0
0,41,5630.219999999998
44,7,165.04999999999998
8,5,1138.0
55,8,72.0
15,49,619.9300000000001
8,18,309.6499999999999
7,9,171.95
80,6,87.78
20,143,2845.0800000000017
15,149,3453.930000000001
0,26,337.4899999999999
124,23,520.8
51,56,206.83000000000007
162,2,88.3
3,432,2277.879999999998
173,8,287.4
5,36,421.5200000000001
13,6,93.44
1,4,75.0
56,13,270.40000000000003
3,140,1994.5399999999997
78,30,563.15
15,43,1288.0000000000002
56,33,298.88
0,101,3439.4100000000008
79,37,511.81
125,8,238.56000000000003
2,15,127.85999999999999
8,22,1.2434497875801753e-14
119,9,391.5200000000001
23,55,447.4299999999999
8,3,4838.4
6,21,271.20000000000005
54,91,741.4699999999999
44,20,351.13000000000005
124,7,115.8
29,16,374.75
59,12,738.4699999999999
80,5,125.80000000000001
114,76,824.6199999999999
62,24,923.0400000000001
7,19,934.0799999999999
154,3,508.8
20,24,431.25999999999993
98,18,213.55000000000004
1,87,1576.559999999999
27,9,303.79999999999995
168,10,302.46000000000004
5,58,741.7499999999998
33,113,1774.0200000000011
10,236,1314.6800000000003
57,12,110.97
76,28,508.8000000000001
13,27,786.0199999999999
34,6,99.44
13,111,757.4599999999996
16,69,1025.4399999999998
128,27,2007.4
111,10,312.00000000000006
30,80,1505.0300000000004
178,44,1208.31
53,85,822.2000000000004
82,21,337.74
34,27,447.65999999999997
2,257,3543.0600000000004
61,20,808.26
37,67,1021.5000000000002
9,75,1243.9099999999999
179,3,75.9
9,7,186.01000000000002
27,65,831.0600000000002
13,31,563.6
36,90,1661.0700000000002
55,114,11056.930000000004
169,13,305.51
50,7,126.14
146,42,361.10999999999996
17,184,690.5399999999996
57,25,431.49
23,118,1885.8400000000001
161,33,246.23000000000002
164,25,125.01
36,84,1435.6599999999999
10,29,582.6
89,4,69.3
43,42,779.5400000000001
36,47,189.39999999999995
13,33,852.15
8,201,3862.329999999999
1,6,185.12
103,13,168.71999999999997
36,25,456.84000000000003
72,2,358.0
50,25,917.07
0,21,582.8999999999999
48,45,995.6500000000002
12,39,178.91999999999993
143,4,0.0
2,81,2128.9600000000005
2,108,679.4300000000001
161,8,135.75000000000003
14,6,148.86
98,27,659.85
99,14,654.15
23,6,149.05
14,190,3744.960000000002
2,3,399.5
101,1,52.0
2,12,227.10000000000002
65,16,250.38000000000002
115,2,9.2
111,22,329.25
173,9,312.98
31,312,1111.7899999999993
76,44,163.88999999999996
19,130,1354.1999999999998
10,32,338.71000000000015
150,15,102.00000000000001
15,49,430.9000000000001
44,5,119.62
40,28,413.59
23,10,178.38
0,57,1200.95
118,28,484.95
89,17,119.15000000000003
49,14,218.28000000000006
43,7,424.35999999999996
41,89,1254.8399999999997
150,17,162.70000000000005
0,28,689.0999999999999
27,1,10.0
80,30,429.84
12,74,1107.4600000000003
138,1,358.56000000000006
19,32,166.42000000000002
48,20,319.51000000000005
6,87,1383.4899999999998
13,27,598.1999999999998
41,20,413.6000000000001
5,47,261.11000000000007
55,20,313.45000000000005
5,151,2665.5499999999997
8,93,2146.8199999999997
64,33,974.7199999999999
160,5,86.31
34,16,488.40999999999997
105,64,312.13999999999993
42,8,415.82
88,34,473.02
80,31,327.15000000000003
59,37,309.49999999999994
152,26,557.56
15,141,2124.4099999999994
63,6,513.2
30,14,179.70999999999998
42,34,1242.04
0,91,903.6399999999996
21,11,204.60000000000002
91,23,292.68000000000006
20,54,752.4700000000004
0,195,4362.380000000003
144,22,353.47999999999996
104,6,313.61999999999995
6,70,1059.3900000000003
135,166,613.1300000000003
50,21,363.95
1,122,4647.380000000001
86,51,887.2899999999998
0,158,2676.9399999999996
173,24,391.97999999999996
21,6,568.8000000000001
37,51,982.72
141,7,335.2
34,32,236.09000000000006
50,3,1873.2
69,2,48.480000000000004
6,18,220.61999999999998
16,37,664.5800000000002
62,45,957.9699999999999
12,96,2043.1699999999998
0,14,172.63
22,72,1158.2699999999995
13,96,1644.7799999999997
6,6,129.5
156,4,248.7
10,74,546.9499999999999
22,19,262.15999999999997
14,93,378.17999999999995
152,8,122.10000000000002
104,31,612.0600000000001
41,35,1937.0199999999998
12,58,1110.7500000000002
25,39,256.6600000000001
14,462,4283.72
12,112,422.8800000000001
25,257,2063.560000000003
103,34,668.5799999999997
17,23,173.44000000000003
26,146,2332.7299999999996
96,32,163.8
44,1,417.59999999999997
62,16,243.56000000000003
22,179,3665.95
63,32,219.03
50,16,312.21999999999997
5,38,191.3199999999999
6,32,537.48
3,127,935.2
7,19,364.7199999999999
75,23,410.48
56,38,1010.5600000000003
16,55,834.57
14,45,705.8099999999998
173,14,233.76
104,16,138.97999999999996
128,5,337.5
113,18,309.79
17,90,533.6299999999999
118,7,104.9
3,105,442.8499999999999
160,21,338.83999999999986
50,26,362.8999999999999
174,5,183.36
181,38,319.4
13,12,176.45000000000002
22,5,252.1
59,14,214.70000000000005
23,53,830.98
152,34,203.85999999999993
25,17,413.85
17,72,1031.3999999999999
147,21,307.72
13,37,575.5400000000001
14,182,650.4300000000004
96,37,581.8200000000002
79,44,572.98
13,12,306.74999999999994
48,74,1408.9399999999996
98,4,112.10000000000001
77,3,117.24000000000001
16,44,905.26
146,31,187.29000000000005
27,79,1484.7699999999995
177,31,394.14000000000004
72,5,92.35000000000001
58,10,268.58
129,17,884.2
0,10,275.56
157,126,389.80999999999983
6,221,1859.590000000002
17,83,586.8299999999998
111,10,484.7999999999999
152,1,306.0
14,2,256.32
81,62,324.24
104,10,581.5
29,5,22998.4
14,47,903.48
7,88,1952.4499999999998
40,4,391.7
5,54,1533.4299999999994
164,7,191.93999999999997
2,157,3302.7099999999996
40,79,1609.22
36,23,212.54000000000005
0,123,1570.1899999999998
22,110,1803.76
124,15,111.16000000000003
35,36,267.13
14,19,170.55999999999997
86,6,92.72
25,29,569.51
108,31,485.19000000000005
10,72,1382.7400000000002
29,28,578.7
171,2,82.8
57,28,156.22
43,10,208.75000000000003
141,1,51.0
45,50,157.39000000000001
21,296,1838.6700000000005
6,6,93.78
60,1,175.2
20,7,93.66
150,22,117.54999999999998
100,11,230.98
48,185,4715.760000000004
111,26,481.75
70,22,402.56
3,114,302.09999999999997
37,17,884.76
35,26,409.78
15,45,388.1399999999999
180,87,841.3699999999999
70,14,194.36999999999995
10,89,1501.3799999999997
163,20,170.04
16,124,1937.2500000000002
63,38,394.1399999999999
19,60,975.18
2,40,905.04
86,13,459.4
10,11,170.32000000000002
30,5,79.2
42,16,307.78
36,88,1525.36
25,30,832.82
65,34,482.47
42,144,502.08999999999975
64,47,789.8899999999996
0,133,2613.4099999999994
69,6,159.0
2,33,540.07
43,222,2292.199999999999
9,21,340.11000000000007
42,6,112.46
66,14,400.68
113,40,805.1099999999998
8,98,7895.059999999999
1,9,152.32
62,77,1490.2400000000002
68,12,656.86
5,17,125.22
97,2,284.55
0,2,273.0
23,8,346.76
30,15,253.04999999999995
17,194,815.32
63,30,512.5
51,4,20.599999999999998
64,14,180.95000000000002
37,47,1487.3100000000004
181,61,751.1999999999999
132,18,330.45
9,52,865.3000000000002
12,16,115.05000000000001
7,74,1339.6299999999999
10,116,649.9699999999997
1,116,2575.749999999999
9,33,189.87000000000003
50,143,3435.3299999999986
16,16,59.64000000000001
16,63,1330.849999999999
6,148,1991.1299999999994
59,64,1260.4399999999998
0,71,1299.92
10,20,285.56
89,38,1101.12
19,28,406.16
110,9,113.67
7,116,1459.2700000000007
5,83,735.5299999999996
6,227,3920.9999999999995
12,24,319.82
34,6,778.0
171,33,312.62
5,206,4352.590000000003
113,19,443.0
51,11,200.14000000000001
50,10,106.1
152,5,582.0
38,54,615.9099999999999
19,92,919.43
42,156,2232.230000000001
36,108,1198.1700000000008
8,36,753.0200000000001
59,16,238.85
164,12,134.1
23,40,793.8799999999999
59,34,801.6
54,22,236.78000000000003
155,22,365.2900000000001
10,58,1083.4299999999996
12,121,2420.0400000000013
7,42,960.7399999999998
26,8,185.64999999999998
142,466,2521.760000000004
174,29,303.93
31,55,912.7800000000001
10,295,1082.0100000000007
48,9,290.84
142,76,354.0899999999999
45,63,197.41
72,35,939.63
38,85,538.6999999999999
82,134,2609.400000000002
7,146,2624.260000000001
5,17,279.75000000000006
1,161,2915.110000000001
37,72,492.8400000000001
169,6,123.13
125,25,425.31999999999994
3,133,775.9699999999996
142,38,677.7
3,279,3584.319999999999
86,33,590.14
154,42,917.8100000000001
20,82,1788.1000000000008
29,8,153.9
118,14,266.4
16,377,1067.92
0,41,1058.2299999999998
1,9,144.91
35,50,221.97000000000003
34,19,712.5000000000001
7,16,1105.0
179,12,123.10000000000001
145,24,365.05
50,79,1475.1399999999999
70,31,504.84
96,2,185.9
30,85,1656.13
27,27,459.3
3,38,379.78999999999996
49,51,397.64999999999986
134,3,90.0
3,52,426.72999999999996
12,11,169.55
173,28,496.4399999999999
41,44,749.0999999999998
25,134,2569.21
35,84,529.36
7,223,3603.74
9,14,60.00000000000003
0,54,1025.81
1,41,763.2800000000003
81,29,293.62000000000006
168,51,166.55999999999997
9,3,43.2
31,39,358.15000000000003
65,2,74.9
107,25,411.7000000000001
1,27,464.56999999999994
80,14,168.12
76,104,607.45
36,35,690.0999999999998
8,75,467.06000000000006
142,28,568.4200000000001
25,9,156.01999999999998
63,67,283.4699999999997
31,41,507.66000000000014
76,32,0.0
111,28,603.7499999999998
177,10,129.49
6,26,460.64
23,39,632.38
125,12,306.34999999999997
99,104,1573.9800000000005
45,26,476.91
147,20,396.88
13,29,149.29000000000005
167,191,716.2700000000003
0,55,1868.92
14,49,245.03000000000003
124,22,375.0
142,9,153.16
173,22,295.93
61,30,618.59
143,29,600.3900000000001
21,99,1509.1799999999998
15,57,902.5300000000001
20,113,1927.5799999999995
139,24,453.74999999999994
7,18,381.02
54,6,98.79
163,49,880.8500000000004
65,13,544.0799999999999
61,10,148.27999999999997
124,10,185.56
47,152,1351.3899999999999
2,52,996.3699999999999
16,167,5305.829999999999
13,24,530.52
25,111,903.3000000000001
101,15,404.34
12,57,1116.4699999999996
163,10,149.01
81,8,557.6200000000001
26,4,213.28
16,236,1074.0799999999995
41,9,218.55
27,3,121.17000000000002
147,1,85.0
21,13,299.34000000000003
58,10,217.16000000000003
142,45,146.26000000000008
20,143,2109.0699999999997
63,25,605.8
42,76,1677.6700000000003
164,12,404.40000000000003
6,65,409.4099999999999
13,64,177.90999999999994
15,110,781.2799999999999
34,11,347.0
17,131,1071.2299999999996
6,58,518.42
16,25,472.6
104,76,371.56
167,14,238.65000000000003
13,41,161.20000000000002
66,20,233.89
2,57,650.43
76,28,494.24999999999994
17,27,632.97
146,9,368.90000000000003
45,22,248.31
41,32,565.1499999999999
125,8,643.9
0,285,6356.420000000001
16,42,600.07
173,20,340.9
113,2,91.32000000000001
107,45,905.5
54,55,598.9999999999999
0,68,1364.3000000000004
152,14,298.93
159,30,570.61
71,27,384.14
19,34,827.5099999999998
33,73,1385.08
43,591,15570.08
1,76,1199.2799999999997
104,22,339.44
154,12,311.65000000000003
125,1,244.8
56,6,95.94000000000001
12,121,1638.6400000000003
72,18,278.69
50,40,559.6500000000001
1,57,1350.1399999999996
8,31,3204.16
61,208,1521.7600000000002
41,16,443.6
150,14,217.2
76,13,258.83000000000004
5,60,1455.29
14,41,418.94
80,21,431.59
118,42,499.6799999999999
9,53,652.0699999999999
172,64,292.34000000000003
44,30,-5.684341886080802e-14
116,8,511.30000000000007
180,20,136.77
143,25,1080.48
48,21,324.14000000000004
86,40,896.47
124,5,406.0
58,158,3399.650000000002
119,97,684.4100000000003
36,135,3539.04
71,55,347.20000000000005
0,164,3636.2299999999996
82,160,3086.7099999999978
110,12,385.89000000000004
9,179,2224.0600000000004
97,15,628.3799999999999
96,3,162.48000000000002
15,10,695.91
8,25,199.48
126,69,1109.81
73,15,115.46000000000002
149,8,102.11999999999998
12,267,2094.810000000001
27,51,695.2499999999999
51,24,397.9800000000001
141,15,218.53000000000006
40,64,1694.2900000000002
2,15,213.30000000000004
17,78,563.7699999999996
36,154,643.5499999999998
115,27,674.08
53,36,627.1500000000001
107,87,353.8599999999999
62,87,1090.1000000000001
10,11,201.0
40,62,1243.28
8,36,888.4200000000002
16,32,622.93
43,20,917.34
10,215,999.7600000000006
43,92,2995.12
19,4,1535.52
73,65,652.6200000000003
17,17,228.91
49,186,769.8699999999995
16,32,698.2299999999998
97,36,569.1300000000001
75,74,1347.9000000000003
149,8,229.4
25,139,2410.98
63,12,142.95
103,14,194.82
147,6,122.75999999999999
107,61,1000.1599999999997
65,43,605.1200000000001
114,10,242.84
21,13,245.32999999999998
16,74,1033.44
172,29,225.17000000000002
1,167,2740.4300000000017
44,35,669.38
8,20,251.69999999999996
140,11,179.17
50,83,1554.37
57,27,239.49000000000004
34,38,983.2299999999998
178,36,173.12
37,24,563.0600000000001
1,123,1530.749999999999
43,64,941.3399999999999
15,49,454.0099999999999
13,32,326.75000000000006
152,11,311.07000000000005
42,111,4948.5800000000045
75,24,371.01
33,56,338.80000000000007
118,14,118.75
2,63,2919.809999999999
7,116,363.8799999999999
69,47,896.7099999999999
33,12,169.48000000000002
78,57,398.84
106,6,877.4399999999999
107,33,236.68999999999997
114,163,708.9099999999999
10,43,759.1699999999995
82,23,352.46999999999997
15,35,1962.3000000000002
98,58,1467.53
155,28,492.94
19,92,413.75000000000006
27,13,516.4200000000001
44,96,1383.9199999999992
7,12,194.41
31,6,114.11
38,141,586.5000000000003
65,15,225.76
29,29,344.13999999999993
15,22,631.69
171,17,244.41
73,29,1708.2400000000002
14,248,2238.070000000001
