Recency(Days),Frequency,Monetary(£)
10,17,255.4
17,11,589.7
9,35,446.08000000000004
122,15,765.3199999999999
70,6,1862.0
152,10,135.9
138,6,105.0
0,73,1237.8500000000004
76,23,655.7499999999999
43,20,400.92
14,101,860.9400000000003
2,47,794.9099999999997
12,24,314.11000000000007
12,267,2094.810000000001
16,69,1025.4399999999998
65,9,277.79999999999995
16,35,389.86000000000007
27,45,616.2800000000001
76,13,258.83000000000004
61,64,969.7899999999995
106,45,1610.1499999999996
25,57,977.77
80,25,413.06
41,44,749.0999999999998
118,10,310.05
142,11,223.88
58,128,2372.860000000001
13,26,473.2800000000001
63,49,1060.0000000000002
0,285,6356.420000000001
5,3,100.9
63,4,112.32
14,45,705.8099999999998
10,19,371.2
70,20,311.69000000000005
20,59,4822.700000000002
16,55,289.82
3,85,336.16999999999985
118,42,499.6799999999999
20,39,506.3100000000001
162,2,88.3
0,198,1487.8000000000013
179,13,206.21
5,38,191.3199999999999
40,6,463.8
80,37,147.59
128,5,337.5
34,105,616.3599999999997
98,27,659.85
48,11,279.94
48,45,441.16999999999996
63,38,394.1399999999999
149,8,102.11999999999998
10,24,103.09
6,2,163.2
161,33,246.23000000000002
38,77,490.52
106,40,494.1700000000002
138,158,1246.3199999999995
42,144,502.08999999999975
3,182,1261.7799999999997
44,74,231.98000000000002
33,35,260.16999999999996
163,20,170.04
172,20,125.58000000000003
17,234,987.7600000000007
2,135,905.0399999999995
30,339,4306.689999999999
0,91,903.6399999999996
172,72,377.01
71,55,347.20000000000005
80,21,412.02999999999986
33,29,326.46
62,4,365.52
79,54,341.7800000000001
16,236,1074.0799999999995
6,221,1859.590000000002
21,27,252.72999999999996
63,127,465.55
0,619,7417.269999999997
161,67,180.35000000000002
111,3,537.0
10,226,3610.990000000003
23,8,346.76
0,50,1559.4999999999998
107,21,64.60000000000001
27,3,121.17000000000002
16,80,1727.1700000000005
14,109,1013.8699999999997
176,20,255.95
3,114,302.09999999999997
88,3,358.5
16,199,1646.9200000000012
31,208,1145.64
0,113,286.4799999999999
62,33,526.88
56,5,370.79999999999995
155,66,1452.35
44,53,760.5899999999999
69,47,896.7099999999999
37,65,313.40000000000003
170,70,1109.5300000000007
88,26,982.0699999999997
0,76,612.4300000000001
96,42,748.8700000000002
68,27,773.0300000000002
163,49,880.8500000000004
25,20,386.37
13,12,176.45000000000002
1,76,1199.2799999999997
117,7,134.65
94,20,594.1999999999999
33,11,219.39
75,23,410.48
60,1,175.2
77,35,703.3599999999998
9,71,1757.8999999999999
8,30,359.65
29,7,78.19999999999999
118,28,484.95
14,18,608.0999999999999
50,16,329.67999999999995
0,101,3439.4100000000008
28,197,2760.5599999999977
9,21,340.11000000000007
8,30,873.1
5,80,1550.13
125,1,244.8
118,14,266.4
124,21,358.8199999999999
41,10,162.57
76,37,701.07
13,6,93.44
51,53,658.3600000000002
41,35,1937.0199999999998
160,22,330.11
9,27,488.05999999999995
28,10,333.2
5,55,1074.1100000000001
13,39,703.8000000000001
152,8,122.10000000000002
43,41,1226.8
37,26,498.74
34,18,312.34
155,28,492.94
1,20,301.28999999999996
124,23,520.8
8,293,4498.300000000001
111,22,329.25
65,92,240.26999999999992
109,30,570.03
114,76,824.6199999999999
36,7,401.4000000000001
9,19,149.47000000000003
16,5,106.56
61,46,721.7499999999999
62,23,224.14000000000007
9,48,747.5799999999999
166,8,135.0
115,13,252.37000000000006
50,43,171.53
61,21,310.62000000000006
5,19,411.40999999999997
6,77,3812.5800000000013
51,19,499.32
141,1,3861.0
1,17,306.35999999999996
113,10,193.64
20,7,611.55
16,86,1134.8999999999994
75,13,176.94
1,6,236.7
20,40,802.2200000000001
51,29,511.34000000000003
1,98,1478.24
78,2,96.6
1,122,4647.380000000001
167,9,305.75
42,61,920.7700000000002
117,13,251.75
104,31,612.0600000000001
119,14,197.0
149,37,600.0699999999999
69,23,318.67
50,29,583.8999999999999
1,52,764.3399999999999
65,22,316.68
124,24,778.12
83,6,356.0
82,140,2668.5299999999997
85,14,300.55
139,6,98.45
159,34,623.1600000000001
91,40,898.1700000000002
126,19,254.82000000000002
97,12,156.50999999999996
173,23,393.74000000000007
23,40,793.8799999999999
13,10,1597.36
14,2,408.8
17,191,1370.4400000000007
48,63,721.9399999999998
9,25,383.98999999999995
37,12,255.89999999999998
163,16,113.12
40,3,240.55
13,21,485.24
34,19,682.5200000000001
50,40,559.6500000000001
25,139,2410.98
1,41,635.04
1,104,1996.8999999999999
173,28,496.4399999999999
41,120,2287.109999999999
113,58,1174.3499999999997
58,19,310.47
66,31,635.1100000000002
101,1,52.0
97,38,551.54
171,33,312.62
35,36,267.13
94,49,162.2899999999999
60,29,311.71
43,10,208.75000000000003
30,57,1049.6999999999998
51,13,714.96
154,99,351.6699999999999
44,36,173.97000000000003
71,17,2020.52
78,21,364.5
14,32,476.58000000000004
36,20,393.54
29,17,252.42000000000004
63,9,158.03999999999996
44,14,277.05000000000007
62,238,1564.6900000000012
30,13,427.92999999999995
66,36,496.9700000000001
48,95,1877.5899999999992
12,4,446.94000000000005
20,52,1416.81
128,27,2007.4
9,44,878.63
31,58,579.1900000000002
88,90,1472.1699999999994
37,30,1066.96
56,1,314.55
5,206,4352.590000000003
160,21,338.83999999999986
31,12,316.88
177,31,394.14000000000004
163,1,500.0
80,25,565.6600000000002
7,4,107.76
0,31,747.0999999999998
103,14,288.17999999999995
7,74,1339.6299999999999
13,50,815.7699999999999
104,10,581.5
139,14,185.77999999999997
9,58,426.60999999999996
85,115,891.5800000000004
75,31,922.4700000000004
17,100,1346.3800000000003
162,10,190.53000000000003
0,23,389.6000000000001
145,85,1709.8900000000003
76,28,508.8000000000001
15,8,135.86
117,25,444.3
38,306,1483.1399999999999
6,6,93.78
17,83,364.89999999999975
14,10,171.19
98,35,583.6199999999999
13,29,149.29000000000005
3,199,633.48
122,25,156.57999999999998
45,42,257.87999999999994
0,219,1418.2600000000016
80,30,429.84
50,15,291.47999999999996
47,178,840.8500000000004
16,7,161.64
134,6,129.6
50,7,126.14
10,42,2493.9499999999994
76,57,334.53000000000014
0,53,511.88000000000005
34,27,447.65999999999997
22,27,504.50000000000006
141,77,469.47999999999985
104,76,371.56
5,7,1363.2
68,29,454.10999999999984
31,46,1441.4199999999996
107,45,905.5
6,94,5131.28
0,189,3563.1099999999997
80,63,1624.9099999999996
113,2,91.32000000000001
13,27,786.0199999999999
19,35,659.4599999999999
140,155,1028.7500000000005
12,125,1299.230000000001
8,5,291.6
9,52,865.3000000000002
72,13,52.83000000000001
43,92,2995.12
13,164,979.2600000000004
162,46,492.35999999999996
2,108,679.4300000000001
146,1,19.799999999999997
3,70,1577.5199999999998
35,15,62.43
110,18,343.49999999999994
78,57,398.84
75,10,412.00999999999993
15,1,440.0
8,123,497.0899999999996
172,4,148.44
12,108,1502.3500000000001
79,189,1522.3100000000002
164,25,125.01
154,24,110.92000000000003
2,15,213.30000000000004
105,29,85.13000000000002
0,123,1570.1899999999998
45,50,157.39000000000001
21,296,1838.6700000000005
68,11,61.58
28,49,433.28
178,17,90.12
51,56,437.22999999999985
150,14,217.2
15,31,279.77
19,20,473.65
2,27,800.5900000000001
12,53,595.22
41,8,173.15999999999997
9,7,186.01000000000002
35,53,758.2899999999998
29,31,1375.7100000000003
2,57,650.43
16,153,1927.7500000000005
76,104,607.45
168,9,112.10000000000001
23,39,258.8799999999998
153,13,127.1
15,22,379.3
167,31,455.30000000000007
21,6,568.8000000000001
37,24,388.58
61,5,199.8
6,88,1503.8699999999994
40,15,238.18
17,23,312.91
69,2,48.480000000000004
43,17,216.39000000000001
21,11,204.60000000000002
152,13,104.76
19,60,1093.68
55,18,270.03000000000003
42,6,112.46
81,3,69.65
1,322,7329.360000000008
77,48,747.0300000000003
1,3,336.40000000000003
1,8,966.0
132,19,301.03
107,16,276.73
91,23,511.39
65,29,393.9199999999999
36,39,789.4899999999999
8,15,243.55
21,17,418.06000000000006
43,15,223.36
125,25,425.31999999999994
96,37,581.8200000000002
157,126,389.80999999999983
9,52,612.0099999999998
26,12,127.74000000000001
152,1,306.0
82,21,337.74
106,6,877.4399999999999
0,21,922.5300000000002
57,34,560.67
36,28,441.64
13,1,30.0
34,11,306.45000000000005
16,50,858.0899999999999
97,9,138.14000000000001
41,17,386.43
57,116,2242.0100000000007
30,13,301.32000000000005
178,1,76.32000000000001
31,24,478.89
86,60,1134.44
56,77,1401.6500000000003
72,18,278.69
40,33,657.23
43,12,352.70000000000005
15,110,781.2799999999999
0,48,854.79
9,50,600.68
108,10,193.75
14,41,775.68
91,8,111.0
19,12,191.04000000000002
16,22,1967.96
8,18,309.6499999999999
163,89,664.0299999999996
64,164,1287.01
117,90,1725.15
20,59,1001.8100000000001
34,141,637.6300000000002
0,35,772.5600000000001
134,10,185.55
2,35,330.8799999999998
136,25,216.36999999999995
142,466,2521.760000000004
15,128,598.7300000000001
2,91,507.0799999999998
99,14,654.15
6,32,415.2500000000001
7,143,1928.0900000000001
25,5,85.0
113,18,309.79
25,9,156.01999999999998
105,15,760.8000000000002
5,67,922.96
40,9,154.88000000000002
7,57,646.8999999999999
68,3,34.8
10,45,782.8900000000001
125,29,182.95999999999998
3,93,974.0399999999995
31,21,149.30999999999995
29,5,22998.4
5,185,1532.8600000000001
30,344,1965.5000000000018
120,1,79.2
41,29,455.67
54,153,409.36999999999983
178,16,261.36
15,9,205.25
68,22,315.30999999999995
64,63,1048.67
72,182,3260.3200000000006
173,11,315.05999999999995
106,9,142.68
31,101,26427.4
118,7,104.9
124,18,241.62000000000003
26,17,298.13
16,21,333.56
0,44,2593.9400000000005
1,14,246.3
50,30,649.6999999999999
34,280,4834.200000000004
17,206,948.0500000000001
1,35,220.84999999999997
34,21,389.45000000000005
0,10,642.32
140,42,610.0100000000001
86,7,2192.4
66,98,884.1400000000002
98,119,699.0800000000002
37,69,1042.1899999999998
42,8,415.82
37,24,563.0600000000001
41,48,903.9000000000001
181,61,751.1999999999999
59,14,214.70000000000005
23,9,746.9200000000002
25,39,1673.6
40,87,1367.9499999999998
35,62,570.96
171,17,445.27000000000004
163,20,532.94
42,41,929.3599999999999
131,26,325.44
145,6,141.17
61,274,2108.7500000000014
35,24,465.78000000000003
36,12,117.47
173,24,391.97999999999996
16,65,1020.7400000000001
161,18,231.84
63,25,605.8
89,8,118.95
37,11,130.74
8,85,2127.59
10,97,238.85000000000002
177,1,57.5
42,30,110.80000000000001
77,14,1255.55
85,41,369.7300000000001
9,14,297.0
6,89,622.6300000000002
31,57,444.08999999999975
3,432,2277.879999999998
103,13,168.71999999999997
16,16,59.64000000000001
13,5,477.12
31,25,605.21
92,45,230.52999999999994
13,252,2226.3400000000006
150,15,149.64
142,76,354.0899999999999
5,128,360.9299999999999
8,131,440.78
141,49,396.47999999999996
144,16,349.34999999999997
51,12,181.09
70,14,141.26999999999998
176,27,148.95000000000002
140,11,179.17
110,12,385.89000000000004
14,51,351.1099999999999
7,116,363.8799999999999
10,32,294.0399999999999
167,191,716.2700000000003
164,7,191.93999999999997
6,133,687.71
169,6,123.13
7,103,821.13
179,12,123.10000000000001
10,94,369.1699999999999
115,60,167.49999999999997
163,25,336.03000000000003
86,40,896.47
12,74,1107.4600000000003
173,7,145.35
103,5,69.28
21,31,2514.6900000000005
124,14,337.43999999999994
119,6,325.1
73,29,1708.2400000000002
34,40,644.24
7,19,364.7199999999999
69,74,1276.4399999999991
172,29,225.17000000000002
15,149,3453.930000000001
111,42,428.88999999999993
65,7,104.35
10,28,470.7600000000001
8,106,689.4499999999999
14,49,245.03000000000003
0,21,582.8999999999999
89,11,314.1
8,17,2653.9999999999995
30,85,1656.13
75,24,371.01
156,48,220.94999999999996
8,65,1054.7299999999996
68,49,1098.7800000000002
15,63,1786.2800000000002
13,32,326.75000000000006
61,153,1514.26
114,10,242.84
80,14,168.12
3,127,935.2
10,27,158.03000000000003
35,29,390.74
171,3,41.989999999999995
6,521,2533.079999999999
45,35,427.07000000000005
107,33,236.68999999999997
141,9,12393.7
50,83,1554.37
3,151,437.7999999999997
38,141,586.5000000000003
14,27,339.63
13,24,530.52
118,14,118.75
34,92,1470.3099999999995
145,24,365.05
54,75,267.0
17,184,690.5399999999996
38,32,211.87999999999994
30,13,246.99999999999997
7,20,332.21000000000004
37,36,219.11999999999998
3,64,251.23999999999992
50,28,439.66
34,32,236.09000000000006
59,12,738.4699999999999
113,100,548.9399999999999
29,9,153.6
78,44,570.19
120,9,303.0
139,24,453.74999999999994
80,6,3166.4
12,71,1197.2700000000002
149,4,144.10000000000002
118,27,466.2
31,312,1111.7899999999993
164,10,137.9
45,34,362.06000000000006
83,84,1511.9499999999996
136,70,783.8999999999999
36,68,664.85
62,77,706.86
0,38,575.4399999999999
7,102,1521.8700000000001
13,33,852.15
35,21,326.24000000000007
13,115,1868.08
7,21,1352.0000000000002
58,10,217.16000000000003
47,185,2238.7700000000004
91,14,979.6400000000001
14,89,536.1399999999996
20,8,221.69000000000003
115,8,157.81
97,1,17.0
78,21,505.06
41,20,413.6000000000001
0,83,1245.9599999999998
33,8,449.3
70,23,527.54
81,29,302.36
8,31,3204.16
75,49,816.1
36,154,643.5499999999998
60,14,123.74000000000001
85,30,161.38000000000002
161,8,135.75000000000003
0,182,1176.2500000000011
63,11,309.48
20,32,1294.14
48,212,867.1099999999998
29,28,578.7
42,16,307.78
50,95,5396.420000000002
30,40,656.2500000000001
8,60,1213.4
42,43,1842.02
12,19,334.55999999999995
20,37,709.3800000000002
9,25,495.60999999999996
25,90,1613.59
149,1,175.2
124,22,375.0
133,11,163.68000000000004
40,79,1609.22
6,19,644.2400000000001
8,34,822.4800000000001
1,67,2283.580000000001
30,70,1483.9500000000003
41,89,1254.8399999999997
20,3,73.2
166,22,351.96999999999997
23,20,705.35
159,30,570.61
41,15,331.95
129,8,197.90000000000003
51,11,215.83
64,11,305.5400000000001
63,11,1773.65
55,37,1007.3199999999998
7,12,194.41
13,102,1978.3800000000006
42,138,3129.5999999999995
26,37,567.7399999999999
6,11,215.47999999999996
31,6,215.08
66,14,400.68
155,58,550.5699999999999
7,115,1821.5199999999993
14,57,405.71000000000004
80,31,327.15000000000003
45,22,248.31
16,19,394.38
35,26,166.67000000000004
149,30,1904.26
0,64,9606.89
10,11,192.19
69,6,159.0
161,9,313.08000000000004
71,14,242.35000000000002
88,20,148.63
47,52,752.0900000000001
35,134,1096.32
25,47,1010.5999999999999
34,38,983.2299999999998
62,13,210.17999999999998
29,33,621.5199999999999
69,20,432.19999999999993
0,481,1781.5400000000013
9,179,2224.0600000000004
45,51,409.09999999999974
161,16,114.56
81,7,152.94
43,42,779.5400000000001
7,178,1550.4100000000012
167,2,46.95
36,94,3416.250000000003
41,18,1035.45
8,124,746.8299999999999
0,133,2613.4099999999994
64,32,490.0499999999998
61,45,667.6499999999999
107,25,411.7000000000001
167,6,810.6000000000001
14,25,537.8299999999999
63,17,2062.06
41,109,823.9699999999996
160,8,142.5
53,19,280.90000000000003
12,58,1110.7500000000002
0,58,992.15
13,27,598.1999999999998
16,167,5305.829999999999
129,22,361.2199999999999
28,35,548.25
98,2,1280.0
82,23,352.46999999999997
8,37,616.26
40,16,274.15000000000003
178,3,404.40000000000003
63,12,142.95
110,9,113.67
168,51,166.55999999999997
35,19,563.64
5,109,1374.5800000000002
8,41,242.21
19,130,1354.1999999999998
114,2,1282.0
98,153,549.0699999999998
15,52,1167.17
66,15,322.41
6,47,370.47999999999996
35,38,575.4100000000001
2,40,443.36
69,43,482.12000000000006
12,57,1116.4699999999996
29,8,153.9
8,14,289.52000000000004
8,68,4704.59
64,39,395.79999999999995
150,15,102.00000000000001
56,34,658.88
55,110,2024.949999999999
57,53,1068.8299999999995
10,215,999.7600000000006
0,106,896.6600000000001
20,88,659.9699999999996
44,5,109.36000000000001
2,53,707.0399999999997
8,13,625.65
9,18,327.3
19,76,497.42999999999984
9,103,1199.2100000000003
55,165,1045.0200000000002
172,97,367.92999999999984
8,106,874.2500000000005
179,3,75.9
9,50,906.4600000000002
81,32,1780.5900000000001
65,49,358.9000000000001
21,9,175.4
51,20,281.0400000000001
19,84,256.09999999999997
44,19,692.1
51,150,1036.3400000000004
10,42,230.16000000000003
174,29,303.93
5,128,2415.4500000000003
61,23,443.0500000000001
59,2,160.4
9,62,163.07
3,113,1392.190000000001
26,89,912.7600000000001
10,24,83.15
44,35,151.83
47,31,262.20000000000005
12,4,75.45
35,54,210.34999999999985
17,72,1031.3999999999999
35,84,529.36
27,24,594.7299999999999
15,18,346.12
59,21,302.69999999999993
12,246,1377.039999999998
97,2,284.55
48,6,300.85
56,33,298.88
173,8,287.4
19,17,184.26000000000002
38,54,615.9099999999999
17,90,533.6299999999999
42,156,2232.230000000001
110,72,179.76000000000002
37,14,113.27000000000001
172,63,230.51000000000002
79,2,0.0
126,36,259.0099999999998
140,11,311.92
78,14,266.97
35,2,6.9
143,40,707.4
94,60,573.4399999999998
5,123,2222.219999999998
19,135,814.7199999999996
168,33,151.42
64,3,68.0
12,64,1083.03
10,236,1314.6800000000003
45,100,1080.6200000000001
65,2,74.9
14,182,650.4300000000004
42,111,416.7299999999997
58,13,223.95
152,13,247.70999999999998
27,27,459.3
58,87,1532.7500000000002
16,6,128.10000000000002
1,35,300.83
66,53,769.2899999999995
6,18,220.61999999999998
164,7,118.6
68,42,363.65
105,31,492.19999999999993
37,39,731.5
63,48,961.8599999999998
119,97,684.4100000000003
40,64,1694.2900000000002
152,14,91.22000000000001
7,5,97.80000000000001
86,33,590.14
16,86,484.37999999999977
111,4,777.6
10,3,90.30000000000001
12,107,609.5099999999998
10,32,662.79
43,64,941.3399999999999
80,6,101.7
150,17,162.70000000000005
81,29,293.62000000000006
16,8,111.38000000000001
6,185,6333.069999999998
7,107,6410.559999999998
162,15,290.35999999999996
72,14,228.06000000000003
171,17,244.41
13,19,336.85
8,3,4838.4
10,116,649.9699999999997
98,56,539.02
141,7,335.2
44,5,119.62
155,3,339.3
1,981,4154.639999999994
152,11,311.07000000000005
26,12,284.44
58,34,2171.1400000000003
100,9,151.98
96,75,1235.6200000000003
15,11,281.84999999999997
12,37,484.33
20,16,264.96000000000004
44,19,1077.74
6,12,334.53999999999996
152,26,557.56
171,5,124.2
17,68,886.5
23,39,632.38
64,27,366.03
62,28,451.43999999999977
55,11,70.44
104,6,313.61999999999995
62,24,341.55999999999995
3,112,2026.1900000000003
41,6,74.53
66,53,181.08999999999997
81,85,360.1600000000003
6,6,129.5
7,26,335.74
31,31,244.79999999999995
65,34,482.47
6,149,3116.0499999999993
177,10,129.49
142,39,746.2099999999998
61,30,618.59
55,26,506.18999999999994
6,22,290.32000000000005
111,42,1206.2999999999995
171,4,83.2
42,29,813.4800000000002
118,5,129.45
71,27,384.14
58,23,333.08000000000004
13,121,3063.100000000001
70,20,322.8
50,79,1475.1399999999999
64,14,180.95000000000002
8,112,2174.83
51,53,850.8499999999999
13,31,563.6
16,32,698.2299999999998
96,12,231.10000000000002
118,27,487.51
25,62,833.7799999999996
160,5,86.31
33,19,290.65999999999997
62,24,518.4200000000001
7,76,1166.9200000000003
132,5,64.02
8,222,2982.2699999999995
0,132,691.0699999999999
7,12,426.09000000000003
10,32,118.98
5,17,255.96
14,161,1370.8700000000003
19,4,1535.52
45,63,197.41
56,70,1262.8799999999999
34,10,183.70000000000002
63,19,894.5
48,9,290.84
81,62,324.24
1,62,1260.8600000000001
34,8,122.13000000000001
56,7,503.7
105,70,291.5300000000001
36,27,656.6300000000001
75,33,1195.1799999999998
10,194,1292.77
17,21,1436.8300000000002
0,326,2643.5699999999993
9,451,4357.080000000008
68,19,301.71999999999997
5,94,812.19
17,27,155.23999999999998
8,95,2014.47
82,43,589.15
59,19,101.34000000000002
17,83,586.8299999999998
37,175,727.7399999999996
44,324,3262.4
111,28,603.7499999999998
43,53,650.51
44,1,417.59999999999997
163,16,312.55000000000007
50,134,1537.1200000000008
2,202,1142.9399999999994
58,158,3399.650000000002
2,109,2125.2499999999995
8,49,1046.0999999999997
35,85,505.2299999999997
80,25,1764.7199999999998
86,13,239.4
1,24,401.90000000000003
10,89,1501.3799999999997
0,633,2325.3400000000015
27,34,1145.6
55,129,2931.5400000000013
48,41,113.62000000000005
66,150,1295.190000000001
48,26,171.59
107,32,542.2
1,99,892.1600000000003
51,76,388.2799999999999
71,11,49.09999999999999
58,16,245.94
5,249,8404.130000000003
91,45,263.29999999999995
1,37,699.95
10,3,107.6
114,87,300.31
29,291,1554.3800000000008
48,16,243.83999999999997
21,18,305.62
2,164,1201.4900000000002
27,49,892.7500000000001
14,41,418.94
164,43,245.82
94,66,387.1199999999997
117,45,750.3599999999999
57,19,166.5
14,84,571.6100000000001
8,18,314.77
41,267,1102.1800000000005
5,92,2068.99
94,8,91.61
27,51,695.2499999999999
1,106,1929.0400000000002
6,26,460.64
147,11,318.70000000000005
42,22,341.70000000000005
103,7,113.5
176,11,197.22
116,7,121.4
90,33,744.72
30,11,251.87
20,113,1927.5799999999995
56,78,1148.4799999999998
59,64,1260.4399999999998
33,172,3930.350000000001
41,11,214.32000000000002
34,12,193.44
43,14,281.42
177,8,124.57
60,19,332.40999999999997
33,14,239.46
1,9,144.91
14,19,328.4
5,2,35.400000000000006
97,54,213.29999999999998
20,4,102.96
50,18,318.55
54,6,98.79
13,129,805.6199999999998
12,31,774.52
68,7,680.02
48,85,1914.7399999999998
3,133,775.9699999999996
15,6,0.0
54,108,830.7299999999998
6,71,280.8599999999999
57,105,1228.6100000000001
110,56,321.6099999999999
6,100,512.7899999999997
173,69,219.13999999999996
17,130,392.7299999999999
10,59,622.43
107,44,1706.88
50,60,373.24
50,356,1873.14
10,119,1913.7999999999995
72,57,366.1299999999999
49,51,397.64999999999986
63,19,364.14000000000004
0,455,1323.2600000000027
0,29,281.19
14,93,378.17999999999995
119,9,391.5200000000001
169,88,657.5900000000004
81,60,169.79000000000005
12,89,739.4999999999995
106,4,324.95
22,133,1833.0900000000006
8,56,989.8700000000003
17,23,173.44000000000003
10,396,2164.4700000000007
44,53,161.94
45,62,950.93
16,57,262.68
43,222,2292.199999999999
12,159,2818.6400000000003
129,9,194.48000000000002
31,39,655.5199999999999
47,39,1006.56
114,87,1262.7500000000014
100,16,167.61
80,1,20.8
7,19,934.0799999999999
116,18,329.57
0,18,292.34000000000003
78,7,117.35000000000001
51,34,156.56000000000006
107,14,234.17
98,15,253.31000000000003
30,15,253.04999999999995
68,39,344.33
8,78,1504.8500000000008
51,22,384.06
3,43,740.9499999999999
8,35,1383.68
50,3,1873.2
33,107,1412.0000000000005
6,3,202.95
1,11,214.45
53,26,1066.37
14,23,484.82000000000005
13,104,2501.129999999999
64,33,974.7199999999999
37,44,1412.9399999999996
9,34,534.72
41,32,565.1499999999999
7,12,185.46
80,15,270.90000000000003
142,45,146.26000000000008
19,217,1842.5599999999995
0,104,4200.440000000003
31,10,515.1
2,76,276.67999999999995
111,7,71.0
36,1,39.599999999999994
51,4,196.8
147,1,121.67999999999999
69,66,446.41
101,1,358.0
143,11,146.87
2,22,380.35
77,20,722.3400000000001
7,26,592.7700000000001
69,77,1253.2199999999996
80,22,112.40000000000003
128,15,449.7299999999999
17,53,777.07
53,85,822.2000000000004
42,90,1560.58
16,6,948.48
104,22,339.44
76,22,351.47
180,87,841.3699999999999
19,92,413.75000000000006
19,53,749.0799999999999
72,13,360.23
50,275,1584.370000000001
64,48,1982.0000000000002
12,59,1138.82
55,20,313.45000000000005
3,140,1994.5399999999997
19,114,2095.66
105,64,312.13999999999993
8,174,1446.09
8,15,138.04999999999998
27,7,182.7
69,2,118.80000000000001
13,7,211.3
16,64,290.1600000000001
172,57,1366.9099999999999
89,38,1101.12
114,45,347.75000000000006
15,43,1288.0000000000002
19,60,975.18
37,3,300.3
111,80,1736.4499999999994
40,84,1279.61
13,57,1075.4999999999993
1,150,650.2799999999999
9,65,971.74
1,42,1621.7299999999998
181,38,319.4
35,64,420.44999999999993
156,12,163.29999999999998
38,30,248.60999999999999
55,17,282.1500000000001
20,38,593.6099999999999
147,32,298.89000000000004
41,40,259.34999999999997
90,14,157.09
38,74,1395.8400000000001
6,16,2771.7
97,4,94.5
7,24,454.7600000000001
88,24,380.5
179,20,465.32
75,48,984.5699999999998
96,2,185.9
13,35,741.4800000000001
42,9,124.88
15,14,213.77999999999997
66,23,329.34000000000003
8,20,251.69999999999996
163,10,149.01
142,28,568.4200000000001
12,102,1534.7300000000002
100,118,1841.74
12,5,293.1
23,145,2466.4000000000005
40,60,816.8800000000006
69,15,317.76
1,54,2516.4899999999993
178,4,59.9
35,24,609.24
169,21,223.48
47,31,231.17
48,21,84.39999999999998
13,64,2573.13
37,2,144.0
96,23,157.18
19,92,919.43
36,26,1500.04
27,1,10.0
50,29,1013.01
14,19,170.55999999999997
44,40,342.63
43,45,2564.8900000000003
160,15,305.54999999999995
44,13,384.08
44,7,204.24
17,70,852.3300000000003
51,36,370.45000000000005
2,160,1245.7500000000011
111,25,114.23
15,210,1274.3699999999992
9,31,573.1700000000001
6,126,1218.5099999999998
133,32,157.70999999999995
5,36,421.5200000000001
55,14,149.89
16,19,208.15999999999997
3,67,470.76000000000005
2,19,314.69
8,332,2112.420000000001
99,11,425.6
44,31,954.8999999999997
6,55,282.18999999999994
22,69,318.65000000000003
171,34,221.87
107,87,353.8599999999999
9,18,178.26
6,55,170.31000000000006
31,40,185.95000000000002
98,4,112.10000000000001
139,37,221.73000000000005
43,2,298.0
129,50,178.80999999999997
138,80,310.63999999999993
57,4,728.64
33,35,739.1899999999999
48,9,187.82999999999998
164,5,274.56
12,45,153.92000000000004
17,78,563.7699999999996
0,116,756.03
111,78,768.8
7,102,525.2399999999998
76,72,813.4599999999999
19,69,556.9499999999997
8,51,131.78000000000006
92,30,498.42
2,57,669.1100000000001
12,66,197.6300000000001
5,57,999.6599999999997
1,31,3794.9700000000007
69,31,828.3899999999999
129,4,498.49999999999994
21,11,2524.0200000000004
91,25,290.5200000000001
8,33,288.00000000000006
5,17,279.75000000000006
13,1,99.0
114,1,175.2
76,28,494.24999999999994
8,304,2372.699999999999
174,5,183.36
176,22,267.76
37,32,160.56999999999994
6,65,409.4099999999999
2,239,1209.0900000000017
77,1,228.96
5,146,887.8000000000002
170,9,110.75
36,62,861.2099999999999
27,19,427.3
115,4,870.0
41,16,1393.06
15,45,388.1399999999999
89,17,119.15000000000003
2,15,127.85999999999999
8,132,585.7900000000002
40,28,443.20000000000005
6,240,2736.1899999999982
3,336,3647.0299999999975
14,86,1586.9000000000008
63,33,446.18
8,79,326.2599999999999
31,158,809.4999999999994
31,40,501.6699999999999
61,11,97.35
14,248,2238.070000000001
2,83,404.66
15,48,7632.3200000000015
10,12,108.75
5,47,261.11000000000007
104,8,1541.4
10,78,784.11
68,13,496.36000000000007
154,3,508.8
181,13,145.5
30,18,4899.3
13,92,696.4099999999999
105,7,124.93
44,26,1527.68
154,2,32.65
116,8,511.30000000000007
7,26,538.74
3,25,493.36
14,39,689.6
34,6,778.0
70,14,507.8399999999999
50,143,3435.3299999999986
33,18,296.07
2,104,2176.59
41,23,467.98
36,27,680.9100000000003
10,43,759.1699999999995
82,160,3086.7099999999978
62,2,100.8
142,9,153.16
9,33,189.87000000000003
0,117,2053.130000000001
110,5,93.89999999999999
138,7,178.26999999999998
23,134,2389.1000000000013
167,4,52.800000000000004
31,36,541.53
36,108,1198.1700000000008
0,107,1648.9500000000003
8,19,486.71999999999997
6,54,316.49999999999994
34,111,657.3
69,14,1.4210854715202004e-14
13,111,757.4599999999996
42,14,199.53000000000003
7,111,937.6000000000003
1,41,763.2800000000003
1,5,137.0
35,31,449.17999999999995
70,14,194.36999999999995
6,60,844.34
84,13,274.74
25,16,208.56000000000003
5,54,1533.4299999999994
66,17,272.21999999999997
